Emoji_0,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Emoji_6,Emoji_7,Emoji_8,Emoji_9,Emoji_10,Emoji_11,Emoji_12,Emoji_13,Emoji_14,Emoji_15,Emoji_16,Emoji_17,Emoji_18,Emoji_19,Emoji_20,Emoji_21,Emoji_22,Emoji_23,Emoji_24,Emoji_25,Emoji_26,Emoji_27,Emoji_28,Emoji_29,Emoji_30,Emoji_31,Emoji_32,Emoji_33,Emoji_34,Emoji_35,Emoji_36,Emoji_37,Emoji_38,Emoji_39,Emoji_40,Emoji_41,Emoji_42,Emoji_43,Emoji_44,Emoji_45,Emoji_46,Emoji_47,Emoji_48,Emoji_49,Emoji_50,Emoji_51,Emoji_52,Emoji_53,Emoji_54,Emoji_55,Emoji_56,Emoji_57,Emoji_58,Emoji_59,Emoji_60,Emoji_61,Emoji_62,Emoji_63,x1,Emoji_0,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Emoji_6,Emoji_7,Emoji_8,Emoji_9,Emoji_10,Emoji_11,Emoji_12,Emoji_13,Emoji_14,Emoji_15,Emoji_16,Emoji_17,Emoji_18,Emoji_19,Emoji_20,Emoji_21,Emoji_22,Emoji_23,Emoji_24,Emoji_25,Emoji_26,Emoji_27,Emoji_28,Emoji_29,Emoji_30,Emoji_31,Emoji_32,Emoji_33,Emoji_34,Emoji_35,Emoji_36,Emoji_37,Emoji_38,Emoji_39,Emoji_40,Emoji_41,Emoji_42,Emoji_43,Emoji_44,Emoji_45,Emoji_46,Emoji_47,Emoji_48,Emoji_49,Emoji_50,Emoji_51,Emoji_52,Emoji_53,Emoji_54,Emoji_55,Emoji_56,Emoji_57,Emoji_58,Emoji_59
32,22,55,28,25,34,21,46,32,55,51,0,3,12,41,40,33,12,0,41,40,33,53,57,17,32,55,22,33,25,33,22,32,53,39,32,55,37,62,34,19,32,55,33,25,57,33,58,40,24,12,42,32,34,62,56,38,32,55,19,57,58,21,17,32,58,33,41,12,6,33,40,4,41,6,32,55,33,22,25,12,20,62,0,25,34,42,46,12,57,39,33,32,40,55,57,39,31,33,44,1,19,20,25,26,33,21,32,53,55,31,30,41,0,42,32,55,33,44,58,42,32,34,35,46
32,55,37,19,25,32,55,22,25,19,40,31,61,57,44,12,25,19,62,20,12,32,0,25,55,42,58,24,57,33,33,40,53,50,32,63,11,17,31,4,33,32,55,62,31,42,46,34,41,62,22,19,32,25,33,17,11,48,40,57,12,42,34,46,22,42,40,6,17,33,32,55,33,22,37,32,55,37,19,56,21,30,63,8,47,33,6,51,57,31,42,44,32,51,37,33,31,6,4,57,32,55,44,37,34,12,22,42,25,41,58,32,55,44,57,52,34,42,32,55,57,58,40,44,17
17,40,4,6,33,28,56,33,62,39,51,42,12,0,25,12,0,41,25,51,28,41,12,25,32,21,33,32,34,55,32,55,42,62,12,12,42,62,41,22,51,0,56,38,3,32,12,0,55,25,32,55,37,0,19,33,39,58,28,54,42,12,57,51,33,12,39,0,28,19,57,11,48,63,13,32,55,12,25,22,39,52,32,55,43,41,32,33,62,28,33,19,0,12,25,32,55,44,33,54,12,34,25,46,45,33,40,6,44,41,32,55,19,25,22,34,27,33,32,22,52,12,39,62,43
58,33,24,11,57,39,51,25,22,56,57,44,31,12,58,33,57,40,17,6,32,55,19,22,37,32,55,19,42,37,61,57,40,17,44,40,22,12,25,34,33,32,55,44,21,33,57,31,11,44,11,24,40,33,47,42,52,32,44,55,22,25,32,19,12,12,19,25,42,34,51,19,0,32,25,31,30,51,44,17,19,22,25,0,32,42,32,55,33,25,40,34,33,25,46,0,20,19,25,3,44,41,57,51,12,12,34,25,0,52,32,33,55,57,22,40,61,57,33,0,44,34,35,46,57
32,33,55,57,53,32,55,37,22,25,40,33,57,32,55,33,57,40,58,6,32,55,22,34,37,63,4,60,6,33,39,22,32,55,27,12,33,57,40,42,42,12,51,62,25,39,12,11,48,52,32,55,37,42,34,41,4,12,17,40,56,44,58,57,31,32,55,22,34,46,32,55,22,33,25,58,57,0,12,24,32,55,33,44,22,57,58,40,33,61,22,32,33,55,25,32,55,37,34,46,58,32,42,0,55,57,40,6,48,11,57,61,58,33,40,21,46,34,32,22,19,32,0,55,25
31,32,55,33,54,32,22,55,28,33,32,22,55,25,56,32,55,41,37,19,12,0,25,34,51,12,41,62,25,22,12,0,39,51,25,12,0,28,49,62,39,32,33,55,22,33,41,58,32,57,34,39,11,22,32,41,30,13,22,12,22,41,53,34,20,39,38,56,32,55,39,19,51,0,52,46,34,52,35,43,32,22,55,25,33,33,40,32,55,53,34,21,46,27,5,44,31,33,58,54,11,48,63,31,17,57,41,40,44,31,32,55,34,37,29,12,34,45,42,25,58,33,32,57,55
34,35,55,40,32,51,12,0,39,41,57,40,58,6,30,39,32,55,58,38,41,12,0,51,33,40,33,17,58,57,12,34,46,41,42,61,31,44,40,57,33,22,53,25,31,0,40,33,58,53,24,47,33,34,61,35,34,45,11,0,31,12,0,41,42,32,55,22,62,25,39,52,12,51,0,33,6,31,53,16,42,44,32,11,58,12,41,0,42,34,57,41,0,12,32,33,53,31,12,40,34,51,46,12,3,55,11,32,37,39,61,24,57,47,8,32,55,33,62,22,32,55,34,52,62
62,52,32,34,22,40,24,33,47,16,46,34,3,35,45,32,55,37,58,42,4,12,33,63,34,41,34,12,63,3,12,20,34,25,62,32,55,37,42,25,46,34,21,27,5,33,57,31,6,58,24,47,57,16,34,33,53,17,57,40,57,12,33,62,52,12,20,62,41,25,40,33,12,6,41,58,57,40,33,62,19,55,0,32,1,41,34,40,57,3,12,20,25,41,62,34,39,52,12,3,22,32,25,55,12,4,63,17,33,40,34,46,35,45,12,32,55,27,37,34,33,40,61,31,6
46,34,21,5,8,42,32,55,34,44,33,57,21,53,34,32,55,12,52,39,12,22,25,62,52,51,12,39,41,0,20,3,12,34,25,61,57,44,58,31,46,34,24,33,4,12,40,33,41,0,34,46,27,22,32,33,31,6,57,36,46,34,3,4,35,32,55,33,62,28,41,12,62,34,25,33,57,40,32,58,42,34,12,46,32,42,44,57,58,12,12,33,34,40,58,32,55,33,22,37,33,32,31,55,19,32,55,44,42,33,46,34,24,57,33,32,55,33,44,58,33,32,55,58,0
33,58,57,31,40,32,44,55,42,37,46,34,5,27,45,11,58,31,20,12,46,34,20,8,61,34,22,41,55,25,12,41,62,20,28,25,41,20,12,22,32,33,22,55,53,32,55,22,34,33,33,40,53,6,20,58,40,57,33,47,33,32,55,53,22,32,55,37,58,34,34,46,0,35,20,34,46,12,42,41,32,55,33,42,58,12,40,6,4,33,42,44,32,55,58,20,33,53,62,0,33,44,32,54,55,32,55,19,25,37,42,34,46,51,44,33,21,40,53,32,22,25,32,12,62
33,53,40,7,4,57,21,33,58,63,63,4,3,33,41,33,32,55,31,62,32,55,34,22,25,46,34,12,22,27,32,55,34,27,22,32,55,22,37,19,32,55,62,34,37,32,22,33,55,41,20,25,0,22,19,32,55,58,57,37,0,33,41,42,12,12,20,52,57,0,32,55,22,25,34,40,33,58,57,4,32,55,34,52,22,32,55,38,37,25,12,51,41,0,25,42,12,33,40,4,32,55,34,44,22,32,55,37,12,33,12,41,25,22,0,11,48,44,17,31,33,40,20,62,53
39,32,12,42,33,32,33,55,58,40,44,50,54,12,33,31,33,6,39,11,34,35,45,3,46,32,33,55,22,25,42,33,12,32,31,33,32,55,22,57,56,40,57,0,33,34,46,12,35,45,32,33,55,62,31,32,12,55,25,51,57,44,12,32,58,12,41,51,39,52,56,57,38,13,30,58,57,33,62,12,41,46,34,35,45,12,41,0,34,3,11,41,48,4,31,63,41,11,53,48,32,55,25,12,39,12,42,34,51,25,42,33,0,12,44,12,32,55,42,44,32,55,22,25,33
0,19,40,28,12,33,53,57,0,20,32,55,0,37,3,33,40,53,57,17,34,22,25,27,32,32,55,33,37,34,17,40,4,21,33,21,17,58,33,38,34,41,4,20,3,34,12,33,22,62,0,33,34,40,58,42,12,41,62,33,33,40,17,57,6,13,12,41,57,40,61,31,58,40,57,32,55,37,19,22,34,12,40,33,32,22,55,32,25,19,52,20,29,43,3,12,20,62,52,25,57,34,33,40,17,57,33,58,31,40,0,12,51,3,20,33,41,6,17,31,0,12,22,25,19
32,55,33,37,44,51,42,25,12,22,48,17,6,33,31,34,58,33,44,42,34,46,12,35,3,33,40,53,6,57,57,39,51,52,34,12,41,62,33,20,57,33,41,58,31,32,55,33,53,19,25,34,19,0,12,51,13,31,40,46,44,57,42,12,31,33,54,40,32,53,37,41,44,31,42,12,40,33,62,25,41,12,0,40,33,33,40,6,53,17,32,55,37,22,33,12,32,28,62,25,32,22,33,0,25,57,58,33,40,4,33,57,40,58,17,55,32,37,19,45,42,12,44,41,32
12,33,40,17,41,42,25,22,12,21,0,19,25,12,20,32,44,55,42,12,58,57,33,21,17,0,31,33,32,11,34,46,27,45,5,32,55,57,33,22,33,57,32,40,58,34,17,46,12,31,34,33,46,41,30,32,55,33,19,22,32,33,55,58,62,4,63,12,33,40,40,17,21,42,61,57,33,17,6,48,48,11,24,33,30,40,17,24,57,34,12,34,25,51,22,33,21,62,32,40,12,51,41,3,0,11,48,46,34,45,34,42,46,40,33,57,31,33,11,58,33,58,32,31,42
33,32,55,44,40,4,33,46,0,34,56,32,55,34,37,57,58,40,33,17,32,40,55,33,25,42,32,55,37,51,33,0,20,28,62,40,17,33,6,58,25,33,32,20,12,32,22,55,34,33,11,42,34,48,46,32,55,25,22,44,32,55,22,37,25,32,55,34,37,22,12,28,33,62,32,12,42,51,40,33,46,57,34,58,3,32,55,44,37,33,51,34,46,42,12,48,11,44,41,63,22,32,39,55,25,12,42,40,41,25,33,42,21,11,41,44,11,33,55,32,34,46,32,55,27
12,41,62,52,45,42,32,55,34,12,34,4,3,0,46,32,33,55,57,42,52,12,39,51,62,39,12,34,52,45,12,0,41,40,33,32,55,41,22,54,32,12,55,42,41,11,48,41,12,17,56,38,55,32,0,52,62,12,43,45,32,55,42,39,52,34,27,22,45,43,19,25,22,32,51,32,55,22,25,62,34,32,22,12,25,34,46,22,32,27,32,19,55,25,37,56,57,31,48,11,55,32,34,46,27,12,62,32,22,42,32,42,55,34,33,42,44,32,33,58,32,55,22,34,33
12,34,22,62,25,25,12,19,40,32,33,32,40,55,41,12,42,25,19,0,61,33,57,8,47,57,4,24,40,6,32,33,39,55,44,31,33,40,12,6,32,55,33,37,22,39,12,41,52,62,32,33,57,58,55,21,34,27,32,22,12,25,0,28,22,58,33,40,57,0,44,57,13,58,11,12,41,40,33,17,32,42,55,37,46,32,62,12,55,20,33,40,31,53,17,32,12,55,33,62,56,31,48,11,57,51,19,1,2,0,46,34,27,5,35,33,40,17,53,57,42,12,41,0,25
32,55,12,0,33,32,55,22,34,25,21,46,32,34,17,34,46,12,45,27,42,32,55,34,46,32,55,33,53,58,12,28,33,39,0,32,42,55,52,62,57,58,33,6,17,17,11,58,33,40,57,61,58,44,31,0,12,34,33,25,12,20,0,42,25,40,33,0,19,32,51,0,39,12,22,32,55,12,62,28,22,32,19,25,55,42,57,13,51,12,33,17,6,10,53,40,21,33,53,11,32,52,21,55,43,12,41,0,34,51,17,40,33,6,4,34,46,45,27,35,0,12,40,17,53
40,33,12,34,39,57,42,58,12,41,12,34,46,35,45,21,62,33,57,45,21,34,17,33,40,12,41,39,52,0,12,33,41,31,25,57,58,33,6,17,20,62,42,31,45,12,0,53,20,34,33,21,34,53,40,40,33,17,21,32,12,32,0,55,39,12,34,32,55,39,55,32,42,19,37,44,55,32,52,34,32,55,34,33,37,12,62,20,52,45,33,40,44,63,53,58,57,55,32,40,12,57,40,17,58,32,33,55,58,40,12,41,42,33,40,46,39,34,52,27,57,34,33,62,21
12,20,40,17,62,32,25,33,19,22,34,11,42,46,48,41,12,0,25,19,32,55,22,33,62,32,33,55,12,52,19,25,0,33,22,32,55,37,33,44,22,20,54,0,25,12,41,40,0,17,32,12,33,55,62,41,12,0,40,28,12,25,0,22,32,32,55,37,19,44,51,39,44,32,55,58,32,55,42,57,40,17,57,13,61,19,25,22,1,20,57,33,63,20,12,34,35,46,45,27,57,4,21,17,24,58,57,33,44,32,32,55,33,44,41,32,44,55,33,22,12,32,58,25,55
32,55,39,37,62,12,22,34,25,51,44,58,33,57,40,12,32,25,19,42,33,32,55,40,53,32,55,33,22,25,33,32,55,31,44,34,40,57,46,0,57,44,52,39,51,34,46,27,33,35,32,55,37,42,19,28,32,22,29,52,17,57,13,31,21,57,33,34,46,11,12,32,33,62,31,32,55,22,0,34,33,40,6,31,17,33,17,31,6,40,4,6,58,57,48,44,14,31,17,2,57,58,40,61,44,32,55,33,37,25,33,61,62,53,40,34,11,46,40,3,28,32,39,55,33
42,12,51,13,0,32,55,34,46,37,31,11,48,13,33,57,33,58,62,53,45,52,43,46,34,32,55,22,19,25,51,42,19,12,32,34,33,27,22,31,57,58,33,32,55,37,57,55,56,32,52,45,20,62,43,32,55,0,25,19,12,44,32,22,25,12,41,33,40,57,6,33,4,30,17,51,12,0,25,3,32,55,62,25,22,33,34,11,12,53,0,12,28,32,25,19,22,25,32,55,32,55,34,27,22,41,22,35,34,0,33,25,32,22,0,33,34,32,0,42,0,12,39,32,41
21,30,57,33,58,8,11,47,61,59,32,55,22,25,41,36,11,48,33,17,42,33,40,12,19,33,11,31,6,57,12,42,46,34,51,32,55,33,42,22,32,55,22,25,33,12,0,22,25,32,33,32,55,22,25,42,0,44,31,51,62,33,22,20,21,33,40,41,17,12,44,9,31,54,50,34,33,46,17,40,12,25,22,19,0,11,12,46,34,39,12,42,41,0,33,42,12,31,62,20,4,53,10,17,16,34,46,42,27,5,32,55,37,44,19,32,55,22,19,25,32,55,37,19,35
42,51,12,34,44,57,58,31,33,62,12,11,39,25,32,32,58,55,46,37,42,51,12,62,41,32,55,33,25,34,32,33,55,21,58,11,33,57,32,31,32,55,33,57,58,39,33,0,25,12,33,40,57,12,41,22,11,55,54,20,30,33,21,58,57,46,34,27,5,45,42,12,52,62,51,39,25,22,0,12,32,44,54,31,55,32,55,37,46,34,57,63,58,33,40,32,55,37,34,22,12,46,34,0,35,57,12,33,41,58,42,51,62,20,44,33,39,52,32,0,52,32,28,42,55
40,17,41,6,63,48,41,12,11,31,32,55,34,37,22,42,19,25,12,32,63,41,20,25,57,33,40,13,57,31,32,19,22,45,37,32,34,46,55,21,12,46,34,0,35,30,24,21,47,33,50,53,54,33,63,32,55,37,34,27,12,34,25,22,0,55,32,34,44,33,46,34,20,22,27,33,21,32,55,58,32,55,37,62,52,32,41,33,22,55,55,32,19,22,33,61,33,39,8,47,33,53,40,0,62,32,22,62,33,55,32,55,39,25,12,46,34,45,12,58,32,55,33,37,22
12,62,52,41,20,12,0,58,51,25,33,22,19,25,20,32,37,55,1,19,22,33,62,25,32,41,39,22,25,19,61,57,40,13,17,12,32,62,55,52,32,55,25,37,19,48,11,34,46,3,34,46,42,5,27,42,52,43,45,20,46,34,27,22,0,34,22,46,27,35,32,55,37,52,62,12,41,25,22,0,32,55,34,46,27,55,32,37,25,12,42,33,41,32,12,33,40,22,32,55,58,57,11,42,55,44,33,57,58,31,32,55,22,37,19,34,62,58,22,12,55,32,34,44,37
51,12,39,25,52,33,22,41,25,63,51,12,11,39,52,33,40,53,32,25,34,11,42,46,61,32,55,22,34,33,24,57,51,17,52,40,12,41,0,33,32,55,22,27,43,40,33,39,0,41,32,55,22,37,25,34,32,22,55,27,32,55,22,25,12,57,21,58,33,17,14,56,19,0,22,57,42,40,58,44,12,11,25,22,20,39,52,42,43,51,44,31,9,58,6,33,53,40,58,57,32,33,22,55,21,40,33,32,0,22,11,48,12,63,31,12,42,33,62,44,42,51,46,52,56
49,41,54,39,56,21,34,41,22,27,33,40,32,55,58,12,39,28,32,25,12,3,34,45,20,12,34,25,45,52,32,55,33,22,62,57,58,33,55,32,57,58,40,33,38,39,12,52,28,62,32,55,44,33,54,12,25,19,34,0,56,46,34,0,57,44,58,57,54,33,39,12,22,41,0,11,48,42,31,44,41,33,50,30,56,32,55,22,34,33,57,21,13,58,17,32,55,19,33,37,39,56,34,52,35,21,17,33,13,40,39,19,52,55,32,12,42,31,41,40,46,57,33,34,17
32,55,44,41,22,32,55,22,34,37,52,45,34,43,20,33,41,28,62,12,25,12,53,33,22,34,32,55,12,42,32,55,25,22,12,28,52,43,12,34,32,55,22,25,19,32,33,55,53,25,57,58,0,20,44,58,57,44,31,17,4,6,40,33,17,11,48,63,30,31,11,48,56,57,38,21,17,46,34,3,32,34,52,43,45,12,25,19,22,42,24,47,8,63,18,63,24,17,6,33,32,55,22,25,12,19,25,0,12,34,40,33,32,57,55,55,32,37,34,52,46,34,27,5,45
33,40,31,32,6,33,63,21,13,25,32,55,12,33,22,0,12,25,19,33,32,55,62,33,22,41,32,12,33,55,44,31,11,58,40,31,17,44,42,12,0,41,32,44,58,32,55,19,37,22,12,19,0,44,62,32,34,55,46,27,22,25,12,32,19,39,12,0,25,51,55,32,37,25,19,46,34,27,35,45,33,31,57,17,40,32,55,19,12,25,34,46,3,35,27,33,32,53,57,58,21,24,47,33,39,34,52,45,3,35,30,31,32,42,44,17,6,21,33,31,41,62,57,12,20
31,41,6,17,44,32,55,62,12,34,63,4,46,34,3,32,55,58,37,33,41,42,32,12,0,32,44,33,55,31,46,56,34,38,5,22,32,55,25,62,0,53,34,33,54,41,62,12,25,0,32,12,55,11,22,42,44,33,31,11,32,22,33,25,55,12,0,20,25,51,19,55,32,1,37,44,33,62,32,12,56,38,58,55,32,32,55,37,19,51,34,35,0,46,27,33,22,41,6,25,33,12,25,32,22,12,42,51,0,41,24,4,57,40,47,32,55,37,39,22,46,34,42,11,48
57,58,44,61,11,12,20,25,19,62,33,40,57,34,0,42,12,32,51,25,12,34,22,51,46,34,32,55,21,12,32,55,33,62,41,34,33,40,47,24,51,12,42,34,52,33,62,44,12,41,12,0,51,46,25,42,44,33,32,58,39,22,25,41,1,33,4,6,52,39,34,46,12,51,52,33,32,55,22,62,32,55,27,34,22,32,33,25,55,22,31,33,62,57,20,32,55,21,34,44,57,0,58,40,14,0,33,40,53,20,46,34,3,35,27,21,57,17,44,41,62,41,33,25,0
33,54,53,22,40,21,17,40,0,33,19,55,37,25,1,39,0,28,56,62,41,12,40,33,62,32,55,39,44,22,34,46,52,3,43,42,34,33,45,20,12,0,39,41,61,46,32,21,58,34,32,55,37,19,13,32,55,22,25,34,19,32,55,25,37,33,53,40,31,62,52,12,51,43,28,32,55,12,25,19,33,21,11,40,17,57,33,12,31,58,57,33,19,37,32,11,48,63,33,17,58,57,33,30,31,42,11,48,12,31,33,62,22,12,53,40,33,32,57,13,34,32,46,55,33
33,40,12,19,25,32,55,37,19,22,57,17,31,42,33,56,58,57,51,0,40,33,17,6,57,12,52,51,62,28,45,51,52,39,43,32,34,55,35,39,19,1,0,25,55,33,40,31,32,53,57,40,58,33,61,34,41,46,33,22,57,33,58,31,6,32,55,33,44,37,34,46,12,27,45,40,33,57,58,61,51,12,32,0,25,52,39,12,43,28,32,55,44,42,37,32,55,12,25,39,30,0,34,33,58,42,33,6,41,40,42,19,17,35,25,17,33,63,21,6,32,55,22,25,62
32,55,62,28,37,12,40,0,33,41,40,33,17,34,12,34,12,32,27,22,32,55,19,25,33,41,25,42,55,32,33,40,31,53,57,21,33,17,44,40,32,22,55,62,25,57,40,33,58,17,55,32,37,19,20,34,46,22,27,5,40,42,17,48,11,12,0,34,3,46,32,55,44,22,54,0,33,40,32,58,42,44,34,51,32,32,12,55,25,19,34,51,35,45,46,0,42,33,20,19,33,6,11,17,57,42,44,51,0,17,44,31,57,33,40,32,55,42,58,37,12,34,41,35,45
40,33,17,42,12,32,22,33,34,55,24,40,44,47,11,39,25,38,12,22,41,62,32,28,12,46,34,56,3,35,25,12,33,19,22,12,62,20,25,52,58,44,57,32,42,32,55,22,34,27,0,51,20,12,19,12,41,62,33,28,33,57,42,40,34,46,34,0,12,3,32,55,42,37,25,19,32,25,55,22,39,12,52,36,33,42,40,33,17,12,34,3,4,53,40,56,57,38,31,58,12,20,57,45,56,42,55,32,58,37,40,41,0,17,57,38,46,34,0,27,38,46,34,0,27
33,42,57,40,11,32,55,37,22,0,58,32,57,55,33,42,41,12,51,44,32,33,55,28,62,33,4,17,6,53,32,55,44,22,33,32,42,12,33,55,34,12,46,3,40,33,42,40,31,57,58,19,32,55,42,33,32,55,40,62,42,34,12,51,46,45,42,62,20,25,28,0,12,51,20,32,55,19,37,1,32,22,55,33,62,34,46,51,45,52,44,42,11,57,58,33,6,4,40,31,57,58,33,40,42,57,33,58,40,31,57,11,48,58,40,46,34,5,27,22,22,25,0,35,34
19,25,12,20,0,42,46,34,32,33,30,32,55,19,25,32,55,34,33,22,33,31,32,62,40,32,55,22,44,25,40,57,17,33,6,57,42,33,24,6,34,32,22,27,46,32,55,33,39,37,34,22,32,27,55,32,55,42,34,39,32,55,62,42,34,33,57,58,62,32,30,21,32,55,34,33,32,55,22,62,42,32,44,55,33,32,55,25,12,22,22,32,34,55,45,42,32,55,22,37,57,40,46,33,58,32,55,12,52,39,32,55,58,44,33,32,12,55,19,37,11,48,42,40,17
33,32,55,40,53,32,55,25,19,37,32,55,42,37,58,19,55,25,0,32,44,57,31,58,33,19,12,33,25,31,21,17,33,40,24,33,40,32,19,55,46,34,3,41,35,32,55,56,42,19,33,40,32,42,58,11,48,46,41,61,34,46,27,45,21,33,32,55,31,53,33,6,40,17,31,46,34,21,27,44,42,57,33,6,24,42,31,33,32,0,48,55,11,32,1,32,62,28,55,12,24,40,17,61,46,12,20,25,19,0,33,40,57,6,34,32,62,12,22,55,0,14,28,41,25
32,55,34,22,46,40,33,17,6,57,32,55,19,22,25,33,53,57,58,20,30,33,31,6,54,57,33,53,40,17,46,42,34,51,24,0,33,19,20,25,51,12,33,42,62,33,57,58,53,50,41,32,33,40,0,11,48,58,31,6,34,46,27,61,35,32,55,44,33,34,19,25,1,22,0,33,32,53,31,54,28,49,33,62,12,31,33,42,11,30,40,46,34,57,17,32,55,21,33,22,0,39,28,33,12,32,55,37,19,25,46,32,34,55,51,32,55,12,33,22,31,33,6,17,57
41,12,57,17,33,57,58,40,33,24,25,12,19,22,41,39,33,25,19,40,32,55,22,33,62,34,33,32,46,40,46,34,32,12,22,46,34,42,3,52,40,57,33,17,58,58,57,0,32,40,31,32,55,22,62,21,34,33,32,55,33,53,40,31,50,28,49,0,39,41,32,55,37,42,44,32,55,37,22,62,32,55,42,58,44,33,58,62,42,28,12,40,33,42,25,11,35,34,45,20,33,6,58,57,40,12,0,34,25,52,33,53,36,44,17,28,41,12,62,33,32,12,0,55,11
51,34,46,42,35,12,22,25,41,20,32,55,14,22,62,21,44,34,33,17,42,44,32,55,33,42,51,34,44,48,32,56,55,37,42,46,34,12,42,3,44,0,54,31,41,44,55,32,33,22,56,32,37,55,42,32,55,33,37,62,57,51,11,46,21,40,13,33,34,25,33,40,53,21,57,42,22,32,12,25,34,46,55,32,33,33,17,62,31,6,34,46,27,5,35,41,0,44,30,31,40,57,33,17,58,11,42,48,51,12,32,55,22,34,42,62,52,12,20,44,33,40,53,22,41
33,41,53,31,62,12,45,21,51,34,32,55,34,22,27,33,40,57,41,6,32,55,19,0,25,32,12,55,62,33,33,53,54,31,50,42,40,58,57,33,6,33,40,17,4,12,62,52,20,25,32,55,37,19,25,48,11,33,6,40,12,41,57,40,25,42,12,34,46,45,39,32,55,52,37,12,32,34,33,40,33,40,58,57,31,41,33,12,20,0,6,33,39,40,57,11,42,48,12,33,11,48,6,4,33,42,20,45,19,57,35,34,30,0,33,32,55,33,22,12,12,25,62,22,0
33,32,31,44,55,42,51,44,13,41,41,12,62,33,25,22,55,32,34,25,12,41,33,0,22,39,51,41,42,33,32,19,12,55,25,32,25,22,19,55,39,12,42,41,33,41,32,25,0,42,58,30,33,57,6,32,55,33,22,19,51,34,46,0,42,42,44,32,41,33,32,55,44,31,37,41,28,39,62,12,32,55,44,25,33,42,40,58,56,17,57,33,58,53,31,39,52,6,33,4,41,44,50,9,40,42,25,19,62,20,39,32,55,33,22,51,34,46,32,52,32,55,37,34,25
34,46,3,35,45,0,12,39,34,41,34,32,46,55,42,33,53,40,0,54,22,32,34,27,25,32,22,55,25,41,12,62,20,41,28,39,32,55,52,37,33,6,40,17,57,57,12,6,4,17,32,55,22,37,62,39,51,52,43,56,0,33,34,53,3,33,62,12,22,53,33,34,46,40,24,22,33,28,32,62,34,42,12,32,22,32,22,55,25,41,32,33,55,22,25,32,55,37,19,25,12,41,0,52,34,33,54,31,57,53,34,55,22,32,3,0,19,51,42,57,42,12,51,0,32
40,33,24,57,61,32,55,33,22,37,32,58,55,37,19,32,33,55,22,25,51,42,11,48,46,33,40,62,58,41,32,34,22,27,55,32,55,33,25,19,33,58,24,57,0,51,12,0,20,25,0,25,28,12,22,32,55,22,25,53,42,12,51,41,0,44,31,41,33,12,51,46,34,42,39,32,55,33,22,62,19,0,42,25,51,48,11,57,24,40,42,33,32,12,62,32,55,37,58,44,34,42,51,46,12,22,32,55,25,62,33,53,31,40,6,42,13,48,11,41,44,12,52,32,55
32,0,25,22,19,31,33,53,6,40,12,34,62,33,25,32,55,22,37,25,33,32,55,58,37,34,46,45,0,25,21,44,32,25,17,32,55,22,34,12,32,55,34,44,22,53,34,44,54,41,32,55,33,37,22,12,0,28,25,22,32,55,22,52,37,33,41,32,62,12,17,57,40,44,58,33,32,55,22,44,12,34,62,46,45,32,55,37,42,44,46,24,34,47,4,44,32,42,55,34,32,55,22,34,25,32,55,19,33,37,22,32,25,0,55,33,40,32,6,53,12,33,62,32,28
34,33,0,3,46,12,0,51,3,40,42,19,20,33,25,46,34,32,35,55,42,6,33,13,21,12,0,41,25,3,33,53,8,40,7,44,32,55,46,34,0,41,12,34,51,42,44,58,57,13,0,12,28,25,41,32,55,33,22,25,39,46,21,24,51,39,11,48,0,12,39,12,41,22,25,32,55,44,22,25,45,52,12,43,34,31,12,44,42,57,33,32,39,22,44,40,33,58,13,57,32,28,62,33,55,33,13,6,32,55,33,63,41,62,12,32,12,42,55,25,42,12,57,45,62
33,40,32,44,55,42,12,41,33,0,32,34,55,22,27,32,55,37,33,19,33,34,53,21,24,40,32,55,34,46,40,57,58,33,42,33,58,40,31,54,40,33,57,12,62,12,51,62,52,33,39,0,14,41,25,32,55,34,37,22,32,55,39,12,22,32,62,55,28,22,33,40,17,31,57,13,51,0,12,17,42,40,6,55,32,32,41,12,22,34,33,34,54,53,41,12,51,25,0,22,17,21,40,4,12,34,46,27,5,22,33,53,22,25,63,21,34,12,17,46,57,33,17,31,62
32,55,42,44,37,46,34,35,3,27,33,32,55,34,22,32,55,37,58,33,22,32,25,55,62,41,51,12,0,3,32,55,34,22,33,19,25,0,20,51,32,55,22,25,19,41,12,44,54,31,42,33,32,55,34,32,55,22,25,34,25,12,20,28,0,32,55,22,37,25,0,19,12,25,41,12,41,22,0,32,39,52,34,43,46,57,42,58,52,33,31,4,33,6,42,44,42,51,11,39,57,45,20,31,42,34,32,46,55,42,42,24,48,6,4,32,55,25,22,0,41,12,51,62,25
33,12,53,62,0,28,12,41,49,32,0,20,54,19,55,0,32,55,53,28,39,41,12,4,28,34,32,46,55,27,34,42,51,19,32,61,58,33,57,40,48,11,42,31,44,0,12,39,28,49,58,33,32,40,57,32,55,34,22,33,32,55,22,34,33,34,32,27,46,55,32,55,44,58,37,32,42,12,55,33,31,17,33,4,40,22,25,27,34,12,33,62,40,34,53,32,55,44,52,25,32,55,41,22,62,57,21,46,17,15,32,12,34,55,25,57,33,58,32,55,33,31,41,6,53
